HP3458A
=======
HP3458A
REV 4,1
OPT 0,0
"  .         V DC"
CALNUM 2562
900000, overload ohm 100M upper limit 139 
0, overload ohm 100M lower limit 139 
250000, overload ohm 1G initial value 140 
273060, overload ohm 1G valid cal value 140 
900000, overload ohm 1G upper limit 140 
0, overload ohm 1G lower limit 140 
5000, underload ohm ocomp 10 initial value 141 
5010, underload ohm ocomp 10 valid cal value 141 
9000, underload ohm ocomp 10 upper limit 141 
0, underload ohm ocomp 10 lower limit 141 
5000, underload ohm ocomp 100 initial value 142 
5011, underload ohm ocomp 100 valid cal value 142 
9000, underload ohm ocomp 100 upper limit 142 
0, underload ohm ocomp 100 lower limit 142 
5000, underload ohm ocomp 1k initial value 143 
5005, underload ohm ocomp 1k valid cal value 143 
9000, underload ohm ocomp 1k upper limit 143 
0, underload ohm ocomp 1k lower limit 143 
5000, underload ohm ocomp 10k initial value 144 
5004, underload ohm ocomp 10k valid cal value 144 
9000, underload ohm ocomp 10k upper limit 144 
0, underload ohm ocomp 10k lower limit 144 
2500, underload ohm ocomp 100k initial value 145 
2503, underload ohm ocomp 100k valid cal value 145 
9000, underload ohm ocomp 100k upper limit 145 
0, underload ohm ocomp 100k lower limit 145 
2500, underload ohm ocomp 1M initial value 146 
2502, underload ohm ocomp 1M valid cal value 146 
9000, underload ohm ocomp 1M upper limit 146 
0, underload ohm ocomp 1M lower limit 146 
2500, underload ohm ocomp 10M initial value 147 
2503, underload ohm ocomp 10M valid cal value 147 
9000, underload ohm ocomp 10M upper limit 147 
0, underload ohm ocomp 10M lower limit 147 
12500, underload ohm ocomp 100M initial value 148 
12515, underload ohm ocomp 100M valid cal value 148 
90000, underload ohm ocomp 100M upper limit 148 
0, underload ohm ocomp 100M lower limit 148 
25000, underload ohm ocomp 1G initial value 149 
22755, underload ohm ocomp 1G valid cal value 149 
90000, underload ohm ocomp 1G upper limit 149 
0, underload ohm ocomp 1G lower limit 149 
50000, overload ohm ocomp 10 initial value 150 
60120, overload ohm ocomp 10 valid cal value 150 
90000, overload ohm ocomp 10 upper limit 150 
0, overload ohm ocomp 10 lower limit 150 
50000, overload ohm ocomp 100 initial value 151 
60132, overload ohm ocomp 100 valid cal value 151 
90000, overload ohm ocomp 100 upper limit 151 
0, overload ohm ocomp 100 lower limit 151 
50000, overload ohm ocomp 1k initial value 152 
60060, overload ohm ocomp 1k valid cal value 152 
90000, overload ohm ocomp 1k upper limit 152 
0, overload ohm ocomp 1k lower limit 152 
50000, overload ohm ocomp 10k initial value 153 
60048, overload ohm ocomp 10k valid cal value 153 
90000, overload ohm ocomp 10k upper limit 153 
0, overload ohm ocomp 10k lower limit 153 
25000, overload ohm ocomp 100k initial value 154 
30036, overload ohm ocomp 100k valid cal value 154 
90000, overload ohm ocomp 100k upper limit 154 
0, overload ohm ocomp 100k lower limit 154 
25000, overload ohm ocomp 1M initial value 155 
30024, overload ohm ocomp 1M valid cal value 155 
90000, overload ohm ocomp 1M upper limit 155 
0, overload ohm ocomp 1M lower limit 155 
25000, overload ohm ocomp 10M initial value 156 
30036, overload ohm ocomp 10M valid cal value 156 
90000, overload ohm ocomp 10M upper limit 156 
0, overload ohm ocomp 10M lower limit 156 
125000, overload ohm ocomp 100M initial value 157 
150180, overload ohm ocomp 100M valid cal value 157 
900000, overload ohm ocomp 100M upper limit 157 
0, overload ohm ocomp 100M lower limit 157 
250000, overload ohm ocomp 1G initial value 158 
273060, overload ohm ocomp 1G valid cal value 158 
900000, overload ohm ocomp 1G upper limit 158 
0, overload ohm ocomp 1G lower limit 158 
2500, underload dci 100nA initial value 159 
277, underload dci 100nA valid cal value 159 
9000, underload dci 100nA upper limit 159 
0, underload dci 100nA lower limit 159 
2500, underload dci 1uA initial value 160 
277, underload dci 1uA valid cal value 160 
9000, underload dci 1uA upper limit 160 
0, underload dci 1uA lower limit 160 
2500, underload dci 10uA initial value 161 
277, underload dci 10uA valid cal value 161 
9000, underload dci 10uA upper limit 161 
0, underload dci 10uA lower limit 161 
2500, underload dci 100uA initial value 162 
277, underload dci 100uA valid cal value 162 
9000, underload dci 100uA upper limit 162 
0, underload dci 100uA lower limit 162 
2500, underload dci 1mA initial value 163 
277, underload dci 1mA valid cal value 163 
9000, underload dci 1mA upper limit 163 
0, underload dci 1mA lower limit 163 
2500, underload dci 10mA initial value 164 
277, underload dci 10mA valid cal value 164 
9000, underload dci 10mA upper limit 164 
0, underload dci 10mA lower limit 164 
2500, underload dci 100mA initial value 165 
277, underload dci 100mA valid cal value 165 
9000, underload dci 100mA upper limit 165 
0, underload dci 100mA lower limit 165 
2500, underload dci 1A initial value 166 
277, underload dci 1A valid cal value 166 
9000, underload dci 1A upper limit 166 
0, underload dci 1A lower limit 166 
25000, overload dci 100nA initial value 167 
3324, overload dci 100nA valid cal value 167 
90000, overload dci 100nA upper limit 167 
0, overload dci 100nA lower limit 167 
25000, overload dci 1uA initial value 168 
3324, overload dci 1uA valid cal value 168 
90000, overload dci 1uA upper limit 168 
0, overload dci 1uA lower limit 168 
25000, overload dci 10uA initial value 169 
3324, overload dci 10uA valid cal value 169 
90000, overload dci 10uA upper limit 169 
0, overload dci 10uA lower limit 169 
25000, overload dci 100uA initial value 170 
3324, overload dci 100uA valid cal value 170 
90000, overload dci 100uA upper limit 170 
0, overload dci 100uA lower limit 170 
25000, overload dci 1mA initial value 171 
3324, overload dci 1mA valid cal value 171 
90000, overload dci 1mA upper limit 171 
0, overload dci 1mA lower limit 171 
25000, overload dci 10mA initial value 172 
3324, overload dci 10mA valid cal value 172 
90000, overload dci 10mA upper limit 172 
0, overload dci 10mA lower limit 172 
25000, overload dci 100mA initial value 173 
3324, overload dci 100mA valid cal value 173 
90000, overload dci 100mA upper limit 173 
0, overload dci 100mA lower limit 173 
25000, overload dci 1A initial value 174 
3324, overload dci 1A valid cal value 174 
90000, overload dci 1A upper limit 174 
0, overload dci 1A lower limit 174 
 32.0000000E+00, acal dcv temperature initial value 175 
 34.9392354E+00, acal dcv temperature valid cal value 175 
 100.000000E+00, acal dcv temperature upper limit 175 
-20.0000000E+00, acal dcv temperature lower limit 175 
 32.0000000E+00, acal ohm temperature initial value 176 
 35.0076099E+00, acal ohm temperature valid cal value 176 
 100.000000E+00, acal ohm temperature upper limit 176 
-20.0000000E+00, acal ohm temperature lower limit 176 
 32.0000000E+00, acal acv temperature initial value 177 
 35.0233247E+00, acal acv temperature valid cal value 177 
 100.000000E+00, acal acv temperature upper limit 177 
-20.0000000E+00, acal acv temperature lower limit 177 
128, ac offset dac 10mV initial value 178 
139, ac offset dac 10mV valid cal value 178 
255, ac offset dac 10mV upper limit 178 
0, ac offset dac 10mV lower limit 178 
128, ac offset dac 100mV initial value 179 
140, ac offset dac 100mV valid cal value 179 
255, ac offset dac 100mV upper limit 179 
0, ac offset dac 100mV lower limit 179 
128, ac offset dac 1V initial value 180 
135, ac offset dac 1V valid cal value 180 
255, ac offset dac 1V upper limit 180 
0, ac offset dac 1V lower limit 180 
128, ac offset dac 10V initial value 181 
131, ac offset dac 10V valid cal value 181 
255, ac offset dac 10V upper limit 181 
0, ac offset dac 10V lower limit 181 
128, ac offset dac 100V initial value 182 
140, ac offset dac 100V valid cal value 182 
255, ac offset dac 100V upper limit 182 
0, ac offset dac 100V lower limit 182 
128, ac offset dac 1KV initial value 183 
141, ac offset dac 1KV valid cal value 183 
255, ac offset dac 1KV upper limit 183 
0, ac offset dac 1KV lower limit 183 
128, acdc offset dac 10mV initial value 184 
130, acdc offset dac 10mV valid cal value 184 
255, acdc offset dac 10mV upper limit 184 
0, acdc offset dac 10mV lower limit 184 
128, acdc offset dac 100mV initial value 185 
130, acdc offset dac 100mV valid cal value 185 
255, acdc offset dac 100mV upper limit 185 
0, acdc offset dac 100mV lower limit 185 
128, acdc offset dac 1V initial value 186 
134, acdc offset dac 1V valid cal value 186 
255, acdc offset dac 1V upper limit 186 
0, acdc offset dac 1V lower limit 186 
128, acdc offset dac 10V initial value 187 
131, acdc offset dac 10V valid cal value 187 
255, acdc offset dac 10V upper limit 187 
0, acdc offset dac 10V lower limit 187 
128, acdc offset dac 100V initial value 188 
140, acdc offset dac 100V valid cal value 188 
255, acdc offset dac 100V upper limit 188 
0, acdc offset dac 100V lower limit 188 
128, acdc offset dac 1KV initial value 189 
141, acdc offset dac 1KV valid cal value 189 
255, acdc offset dac 1KV upper limit 189 
0, acdc offset dac 1KV lower limit 189 
128, acdci offset dac 100uA initial value 190 
134, acdci offset dac 100uA valid cal value 190 
255, acdci offset dac 100uA upper limit 190 
0, acdci offset dac 100uA lower limit 190 
128, acdci offset dac 1mA initial value 191 
134, acdci offset dac 1mA valid cal value 191 
255, acdci offset dac 1mA upper limit 191 
0, acdci offset dac 1mA lower limit 191 
128, acdci offset dac 10mA initial value 192 
134, acdci offset dac 10mA valid cal value 192 
255, acdci offset dac 10mA upper limit 192 
0, acdci offset dac 10mA lower limit 192 
128, acdci offset dac 100mA initial value 193 
134, acdci offset dac 100mA valid cal value 193 
255, acdci offset dac 100mA upper limit 193 
0, acdci offset dac 100mA lower limit 193 
128, acdci offset dac 1A initial value 194 
134, acdci offset dac 1A valid cal value 194 
255, acdci offset dac 1A upper limit 194 
0, acdci offset dac 1A lower limit 194 
2048, flatness dac 10mV initial value 195 
2146, flatness dac 10mV valid cal value 195 
4095, flatness dac 10mV upper limit 195 
0, flatness dac 10mV lower limit 195 
2048, flatness dac 100mV initial value 196 
2151, flatness dac 100mV valid cal value 196 
4095, flatness dac 100mV upper limit 196 
0, flatness dac 100mV lower limit 196 
2048, flatness dac 1V initial value 197 
2006, flatness dac 1V valid cal value 197 
4095, flatness dac 1V upper limit 197 
0, flatness dac 1V lower limit 197 
2048, flatness dac 10V initial value 198 
2226, flatness dac 10V valid cal value 198 
4095, flatness dac 10V upper limit 198 
0, flatness dac 10V lower limit 198 
2048, flatness dac 100V initial value 199 
2456, flatness dac 100V valid cal value 199 
4095, flatness dac 100V upper limit 199 
0, flatness dac 100V lower limit 199 
2048, flatness dac 1KV initial value 200 
2456, flatness dac 1KV valid cal value 200 
4095, flatness dac 1KV upper limit 200 
0, flatness dac 1KV lower limit 200 
128, level dac dc 1.2V initial value 201 
133, level dac dc 1.2V valid cal value 201 
158, level dac dc 1.2V upper limit 201 
90, level dac dc 1.2V lower limit 201 
128, level dac dc 12V initial value 202 
128, level dac dc 12V valid cal value 202 
158, level dac dc 12V upper limit 202 
90, level dac dc 12V lower limit 202 
128, level dac ac 1.2V initial value 203 
126, level dac ac 1.2V valid cal value 203 
158, level dac ac 1.2V upper limit 203 
90, level dac ac 1.2V lower limit 203 
128, level dac ac 12V initial value 204 
127, level dac ac 12V valid cal value 204 
158, level dac ac 12V upper limit 204 
90, level dac ac 12V lower limit 204 
128, dcv trigger offset 100mV initial value 205 
123, dcv trigger offset 100mV valid cal value 205 
158, dcv trigger offset 100mV upper limit 205 
90, dcv trigger offset 100mV lower limit 205 
128, dcv trigger offset 1V initial value 206 
126, dcv trigger offset 1V valid cal value 206 
158, dcv trigger offset 1V upper limit 206 
90, dcv trigger offset 1V lower limit 206 
128, dcv trigger offset 10V initial value 207 
127, dcv trigger offset 10V valid cal value 207 
158, dcv trigger offset 10V upper limit 207 
90, dcv trigger offset 10V lower limit 207 
128, dcv trigger offset 100V initial value 208 
126, dcv trigger offset 100V valid cal value 208 
158, dcv trigger offset 100V upper limit 208 
90, dcv trigger offset 100V lower limit 208 
128, dcv trigger offset 1000V initial value 209 
127, dcv trigger offset 1000V valid cal value 209 
158, dcv trigger offset 1000V upper limit 209 
90, dcv trigger offset 1000V lower limit 209 
-1.45908539E-03, acdcv sync offset 10mV initial value 210 
-1.24692343E-03, acdcv sync offset 10mV valid cal value 210 
-473.729023E-06, acdcv sync offset 10mV upper limit 210 
-3.41084897E-03, acdcv sync offset 10mV lower limit 210 
-15.1280958E-03, acdcv sync offset 100mV initial value 211 
-12.1722682E-03, acdcv sync offset 100mV valid cal value 211 
-4.91171942E-03, acdcv sync offset 100mV upper limit 211 
-35.3643798E-03, acdcv sync offset 100mV lower limit 211 
-150.544635E-03, acdcv sync offset 1V initial value 212 
-118.642443E-03, acdcv sync offset 1V valid cal value 212 
-48.8781283E-03, acdcv sync offset 1V upper limit 212 
-351.922523E-03, acdcv sync offset 1V lower limit 212 
-1.53281427E+00, acdcv sync offset 10V initial value 213 
-1.20417800E+00, acdcv sync offset 10V valid cal value 213 
-497.666972E-03, acdcv sync offset 10V upper limit 213 
-3.58320220E+00, acdcv sync offset 10V lower limit 213 
-15.1331564E+00, acdcv sync offset 100V initial value 214 
-11.9630171E+00, acdcv sync offset 100V valid cal value 214 
-4.91336248E+00, acdcv sync offset 100V upper limit 214 
-35.3762098E+00, acdcv sync offset 100V lower limit 214 
-151.293611E+00, acdcv sync offset 1KV initial value 215 
-120.854746E+00, acdcv sync offset 1KV valid cal value 215 
-49.1213022E+00, acdcv sync offset 1KV upper limit 215 
-353.673376E+00, acdcv sync offset 1KV lower limit 215 
-1.45908539E-03, acv sync offset 10mV initial value 216 
-1.14591668E-03, acv sync offset 10mV valid cal value 216 
-473.729023E-06, acv sync offset 10mV upper limit 216 
-3.41084897E-03, acv sync offset 10mV lower limit 216 
-15.1280958E-03, acv sync offset 100mV initial value 217 
-11.8592596E-03, acv sync offset 100mV valid cal value 217 
-4.91171942E-03, acv sync offset 100mV upper limit 217 
-35.3643798E-03, acv sync offset 100mV lower limit 217 
-150.544635E-03, acv sync offset 1V initial value 218 
-117.951756E-03, acv sync offset 1V valid cal value 218 
-48.8781283E-03, acv sync offset 1V upper limit 218 
-351.922523E-03, acv sync offset 1V lower limit 218 
-1.53281427E+00, acv sync offset 10V initial value 219 
-1.20642228E+00, acv sync offset 10V valid cal value 219 
-497.666972E-03, acv sync offset 10V upper limit 219 
-3.58320220E+00, acv sync offset 10V lower limit 219 
-15.1331564E+00, acv sync offset 100V initial value 220 
-11.9669188E+00, acv sync offset 100V valid cal value 220 
-4.91336248E+00, acv sync offset 100V upper limit 220 
-35.3762098E+00, acv sync offset 100V lower limit 220 
-151.293611E+00, acv sync offset 1KV initial value 221 
-120.903253E+00, acv sync offset 1KV valid cal value 221 
-49.1213022E+00, acv sync offset 1KV upper limit 221 
-353.673376E+00, acv sync offset 1KV lower limit 221 
 1.00000000E+00, acv sync gain 10mV initial value 222 
 999.428319E-03, acv sync gain 10mV valid cal value 222 
 1.22890295E+00, acv sync gain 10mV upper limit 222 
 796.413502E-03, acv sync gain 10mV lower limit 222 
 1.00000000E+00, acv sync gain 100mV initial value 223 
 1.00598452E+00, acv sync gain 100mV valid cal value 223 
 1.22887865E+00, acv sync gain 100mV upper limit 223 
 798.771121E-03, acv sync gain 100mV lower limit 223 
 1.00000000E+00, acv sync gain 1V initial value 224 
 1.00108814E+00, acv sync gain 1V valid cal value 224 
 1.22887865E+00, acv sync gain 1V upper limit 224 
 798.771121E-03, acv sync gain 1V lower limit 224 
 1.00000000E+00, acv sync gain 10V initial value 225 
 1.01928719E+00, acv sync gain 10V valid cal value 225 
 1.22887865E+00, acv sync gain 10V upper limit 225 
 798.771121E-03, acv sync gain 10V lower limit 225 
 1.00000000E+00, acv sync gain 100V initial value 226 
 1.00632104E+00, acv sync gain 100V valid cal value 226 
 1.22887865E+00, acv sync gain 100V upper limit 226 
 798.771121E-03, acv sync gain 100V lower limit 226 
 1.00000000E+00, acv sync gain 1KV initial value 227 
 1.00606866E+00, acv sync gain 1KV valid cal value 227 
 1.22887865E+00, acv sync gain 1KV upper limit 227 
 798.771121E-03, acv sync gain 1KV lower limit 227 
 0.0000000E+00, ab ratio initial value 228 
 307.680951E+03, ab ratio valid cal value 228 
 2.84000000E+06, ab ratio upper limit 228 
-2.84000000E+06, ab ratio lower limit 228 
 10.2000000E+00, gain ratio initial value 229 
 10.3688989E+00, gain ratio valid cal value 229 
 11.0000000E+00, gain ratio upper limit 229 
 9.50000000E+00, gain ratio lower limit 229 
 1.00000000E+00, acv ana gain 10mV initial value 230 
 985.194242E-03, acv ana gain 10mV valid cal value 230 
 1.17233294E+00, acv ana gain 10mV upper limit 230 
 854.128287E-03, acv ana gain 10mV lower limit 230 
 1.00000000E+00, acv ana gain 100mV initial value 231 
 991.738966E-03, acv ana gain 100mV valid cal value 231 
 1.16260163E+00, acv ana gain 100mV upper limit 231 
 853.658537E-03, acv ana gain 100mV lower limit 231 
 1.00000000E+00, acv ana gain 1V initial value 232 
 986.911920E-03, acv ana gain 1V valid cal value 232 
 1.16260163E+00, acv ana gain 1V upper limit 232 
 853.658537E-03, acv ana gain 1V lower limit 232 
 1.00000000E+00, acv ana gain 10V initial value 233 
 1.00485326E+00, acv ana gain 10V valid cal value 233 
 1.16260163E+00, acv ana gain 10V upper limit 233 
 853.658537E-03, acv ana gain 10V lower limit 233 
 1.00000000E+00, acv ana gain 100V initial value 234 
 992.070721E-03, acv ana gain 100V valid cal value 234 
 1.16260163E+00, acv ana gain 100V upper limit 234 
 853.658537E-03, acv ana gain 100V lower limit 234 
 1.00000000E+00, acv ana gain 1KV initial value 235 
 991.821912E-03, acv ana gain 1KV valid cal value 235 
 1.16260163E+00, acv ana gain 1KV upper limit 235 
 853.658537E-03, acv ana gain 1KV lower limit 235 
 0.0000000E+00, acv ana offset 10mV initial value 236 
 9.09686765E-06, acv ana offset 10mV valid cal value 236 
 50.2620489E-06, acv ana offset 10mV upper limit 236 
-50.2620489E-06, acv ana offset 10mV lower limit 236 
 0.0000000E+00, acv ana offset 100mV initial value 237 
 93.6957562E-06, acv ana offset 100mV valid cal value 237 
 517.688160E-06, acv ana offset 100mV upper limit 237 
-517.688160E-06, acv ana offset 100mV lower limit 237 
 0.0000000E+00, acv ana offset 1V initial value 238 
 936.957562E-06, acv ana offset 1V valid cal value 238 
 5.17688160E-03, acv ana offset 1V upper limit 238 
-5.17688160E-03, acv ana offset 1V lower limit 238 
 0.0000000E+00, acv ana offset 10V initial value 239 
 9.36957562E-03, acv ana offset 10V valid cal value 239 
 51.7688160E-03, acv ana offset 10V upper limit 239 
-51.7688160E-03, acv ana offset 10V lower limit 239 
 0.0000000E+00, acv ana offset 100V initial value 240 
 93.6957562E-03, acv ana offset 100V valid cal value 240 
 517.688160E-03, acv ana offset 100V upper limit 240 
-517.688160E-03, acv ana offset 100V lower limit 240 
 0.0000000E+00, acv ana offset 1KV initial value 241 
 936.957562E-03, acv ana offset 1KV valid cal value 241 
 5.17688160E+00, acv ana offset 1KV upper limit 241 
-5.17688160E+00, acv ana offset 1KV lower limit 241 
 1.02000000E+00, rmsdc ratio initial value 242 
 1.02496466E+00, rmsdc ratio valid cal value 242 
 1.06000000E+00, rmsdc ratio upper limit 242 
 990.000000E-03, rmsdc ratio lower limit 242 
 1.00000000E+00, sampdc ratio initial value 243 
 1.00017733E+00, sampdc ratio valid cal value 243 
 1.00100000E+00, sampdc ratio upper limit 243 
 999.000000E-03, sampdc ratio lower limit 243 
 1.00000000E+00, aci gain initial value 244 
 1.00013749E+00, aci gain valid cal value 244 
 1.00500000E+00, aci gain upper limit 244 
 995.000000E-03, aci gain lower limit 244 
 1.00000000E+00, freq gain initial value 245 
 1.00000238E+00, freq gain valid cal value 245 
 1.00012500E+00, freq gain upper limit 245 
 999.875000E-03, freq gain lower limit 245 
70, attenuator high frequency dac initial value 246 
81, attenuator high frequency dac valid cal value 246 
255, attenuator high frequency dac upper limit 246 
0, attenuator high frequency dac lower limit 246 
70, amplifier high frequency dac 10mV initial value 247 
35, amplifier high frequency dac 10mV valid cal value 247 
255, amplifier high frequency dac 10mV upper limit 247 
0, amplifier high frequency dac 10mV lower limit 247 
70, amplifier high frequency dac 100mV initial value 248 
35, amplifier high frequency dac 100mV valid cal value 248 
255, amplifier high frequency dac 100mV upper limit 248 
0, amplifier high frequency dac 100mV lower limit 248 
70, amplifier high frequency dac 1V initial value 249 
35, amplifier high frequency dac 1V valid cal value 249 
255, amplifier high frequency dac 1V upper limit 249 
0, amplifier high frequency dac 1V lower limit 249 
70, amplifier high frequency dac 10V initial value 250 
43, amplifier high frequency dac 10V valid cal value 250 
255, amplifier high frequency dac 10V upper limit 250 
0, amplifier high frequency dac 10V lower limit 250 
70, amplifier high frequency dac 100V initial value 251 
49, amplifier high frequency dac 100V valid cal value 251 
255, amplifier high frequency dac 100V upper limit 251 
0, amplifier high frequency dac 100V lower limit 251 
70, amplifier high frequency dac 1KV initial value 252 
49, amplifier high frequency dac 1KV valid cal value 252 
255, amplifier high frequency dac 1KV upper limit 252 
0, amplifier high frequency dac 1KV lower limit 252 
16, interpolator initial value 253 
11, interpolator valid cal value 253 
31, interpolator upper limit 253 
0, interpolator lower limit 253 
